location_id,guest_user_available,name,description,area,rating,category,category_name,category_resource,latitude,longitude,coordinates,website,address,phone,reviews,medias,media_urls,favorite_locations,updatedAt,Country,Geocode cache
recw6C6RaxHiR3XYF,,Manthiri Manai Mansion,"Now abandoned and dilapidated the Manthiri Manai Mansion is located in Jaffna. The mansion’s history, which was built in a mix of both Hindu and colonial design, has been lost in time but some believe it was a part of the last king of Jaffna’s palace.",Macchanu - Zone 2,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,9.67749875,80.03594090,"9.67749875,80.03594090",,,,,"6036,6037","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recw6C6RaxHiR3XYF_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recw6C6RaxHiR3XYF_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recw6lmd58Mn39ckl,,Al Raiz Service Centre,,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.7849454,81.6038758,"7.7849454,81.6038758",,,94 773 736 657,,,,,30/9/2025 3:22pm,Sri Lanka,
recw7UR8w98fthsx6,checked,Talaimannar Beach,"Located on Sri Lanka’s north western coast, until the severe cyclone of 1964, Talaimannar Beach had been the main ferry point for transport to India. The cyclone destroyed the railway lines which made the ferry point a viable option. It has only been as recently as 2015 that the railway line has once again been restored and so the point may again see prominence.",Macchanu - Zone 2,5,SurfnBeach,Surf n Beach,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Surfing_QRqEPJHHHg.png?updatedAt=1728630069726,9.08343000,79.73437910,"9.08343000,79.73437910",,,,,"6038,6039","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recw7UR8w98fthsx6_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recw7UR8w98fthsx6_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recw8fg0fqT0ojpIk,,Alupotha Ella Fall,"Alupotha Ella Fall is located in Alupotha village in the Ratnapura District. To locals, the fall is often referred to as Rathambara Falls (Red Falls) due to a legend that a red-coloured eel inhabits the falls and during times of drought, the eel assumes the role of a deity and dresses in white robes, walking across the falls at midnight. If the eel, dressed in white, crosses the falls on 3 consecutive nights, rain will come.",Macchanu - Zone 2,3,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,6.61829070,80.40960470,"6.61829070,80.40960470",,,,,"6040,6041","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recw8fg0fqT0ojpIk_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recw8fg0fqT0ojpIk_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recW9nRsjazQP6Uif,,"Sathath Motor Mechanic Centre
",,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.3655085,81.8034098,"7.3655085,81.8034098",,,94 776 570 254,,,,,30/9/2025 3:22pm,Sri Lanka,
recW9QGEaGsi4n2tQ,,Ajith Motors (DPMC Service Station),Mechanic-0342260535 0776188481,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.6711971,80.0682836,"6.6711971,80.0682836",,,94776188481,,,,,30/9/2025 3:22pm,Sri Lanka,
recw96wLeaNMSycwy,,"Dewmini Motors
",,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.8259866,81.5274174,"6.8259866,81.5274174",,,94 777 887 591,,,,,30/9/2025 3:22pm,Sri Lanka,
recwAHtTgcxGiDGyX,,Dimbulagala Raja Maha Vihara,"Located 16kms southeast of the ancient city of Polonnaruwa, Dimbulagala Raja Maha Vihara is made up of numerous caves in the Dimbulagala range of hills and although once famous in ancient times, had laid abandoned until it was once again developed in the 1950s.",Macchanu - Zone 2,5,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.85907870,81.11466700,"7.85907870,81.11466700",,,,,"6042,6043","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recwAHtTgcxGiDGyX_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recwAHtTgcxGiDGyX_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recwANIx6SR77G1yN,,Metikotamulla Sadharma Thilakarama Purana Viharaya,"Metikotamulla Sadharma Thilakarama Purana Viharaya is located 8.2kms from Veyangoda, 5.8kms on the Veyangoda and Minuwangoda Road and then a further 2.5kms towards Metikotamulla. There is little known history of this temple except that it was built in the start of the 16th century by a son of King Weera Parakramabahu VIII.",Macchanu - Zone 2,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.17960800,80.01612350,"7.17960800,80.01612350",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwAxxG6vQUGhQC2,,Sapugoda Rajamaha Viharaya,Buddhism was scarce in the coastal regions of Sri Lanka in the 18th century which meant Buddhist temples were few and far between. The Sapugoda Rajamaha Viharaya was therefore named after the region’s chief monk (Sapugoda) who had listened to the devotees’ wishes for a more convenient worship place and organized the building of the temple in response.,Macchanu - Zone 2,2,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,6.46884060,79.98288350,"6.46884060,79.98288350",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwCdCnxvvPTZgFf,,Wajira Motors,,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,8.3625067,80.418613,"8.3625067,80.418613",,,779372806,,,,,30/9/2025 3:22pm,Sri Lanka,
recwCDWRoPHUENOFW,,St.Sebastian Motors,,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.0013188,79.9133829,"7.0013188,79.9133829",,,117201153,,,,,30/9/2025 3:22pm,Sri Lanka,
recWD1rrYGldzOPHi,,Indika Motors,Kandy to ella route mechanic,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.2366649,80.7293964,"7.2366649,80.7293964",,,94 77 567 4608,,,,,30/9/2025 3:22pm,Sri Lanka,
recwEBi1ti6tfR8Io,,Bajaj Spare Parts And Services,,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.1084024,79.9100557,"7.1084024,79.9100557",,,94714146815,,,,,30/9/2025 3:22pm,Sri Lanka,
recwgbKZ4Fp6VTsLP,,Shantha auto service station Mahaweli,Customers have visited to them to get there repair done,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.2814995,80.6032415,"7.2814995,80.6032415",,,,,,,,30/9/2025 3:22pm,Sri Lanka,
recWGG7oV8w78LUvM,,Adi Hate Ella Falls,"This waterfall, located in the Badulla District of Sri Lanka, is relatively unknown due to it being deep in the jungles off Passara. Although visiting the falls requires following an uphill path, the path is well used by locals who often visit the 60 foot deep pool at the foot of the falls. There are other falls along this stretch of the river but unfortunately they have no paths leading to them.",Macchanu - Zone 2,4,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,6.97665190,81.18627840,"6.97665190,81.18627840",,,,,"5301,5302","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recWGG7oV8w78LUvM_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recWGG7oV8w78LUvM_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recWGiGCElE9IqsLI,,Kethsirigama Mihindu Aranya Senasanaya,"Kethsirigama Mihindu is located at the base of a mountain and its old pagoda rises like a mini mountain of its own. The few monks that now live in this hermitage have however built a new pagoda but whilst the pagoda may be new, the stone steps leading to it are ancient.",Macchanu - Zone 2,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.16692424,81.58203622,"7.16692424,81.58203622",,,,,"5303,5304","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recWGiGCElE9IqsLI_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recWGiGCElE9IqsLI_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recwh67u1NX9DfFiG,,Rankirimada Rajamaha Viharaya,Like many other temples in the Kurunegala district the Rankirimada Rajamaha Viharaya appears to have some Kandyan influences but this is due to the temple being renovated during the Kandyan era as it is believed to have originally been an ancient rock temple dating back to the 2nd century.,Macchanu - Zone 2,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.62238060,80.42464990,"7.62238060,80.42464990",,,,,"6048,6049","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recwh67u1NX9DfFiG_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recwh67u1NX9DfFiG_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recWhjtwCXwrZaDoK,,M.R.I Motors,,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.2478865,81.8542908,"7.2478865,81.8542908",,,776040098,,,,,30/9/2025 3:22pm,Sri Lanka,
recWIkRafj07gttep,,Fuel Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.0322699,80.217535,"6.0322699,80.217535",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recWIzJKlAcFqPHUW,,Fuel Mart,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,7.2348615,80.262781,"7.2348615,80.262781",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwjZv2arc2qJNCV,,Coco Eco Lodge,,,4,Accommodation,Accommodation,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Accommodation_eXD625qUuj.png?updatedAt=1728630048891,7.6253749,80.5331228,"7.6253749,80.5331228",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recWk1eIykcBsuTCP,,K N MOTORS MATARA, Phone Number - 041 2 231 548,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,5.938972222,80.51936111,"5.938972222,80.51936111",,,94 718 231 548 ,,,,,30/9/2025 3:22pm,Sri Lanka,
recwKhr05hopniRCq,,Samantha Motors-Agalawatta,Spare parts only but can help,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.5425098,80.1578539,"6.5425098,80.1578539",,,94776138005,,,,,30/9/2025 3:22pm,Sri Lanka,
recWkXDlHSFLofTF7,,Roshan 2 TTR Mechanic ,Former mechanic of tuktukrental.com,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.7212846,79.991805,"6.7212846,79.991805",,,94768667393,,,,,30/9/2025 3:22pm,Sri Lanka,
recwLENYThm9TsFQV,,Hela Bojun - Gannoruwa,,,5,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,7.2727724,80.6030309,"7.2727724,80.6030309",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwlmhnN6qdaxPVE,,CEYPETCO Lanka Fuel Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,7.1366128,80.0907099,"7.1366128,80.0907099",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwLOcb7FjxuplVr,,Dimbulagala Kosgaha Ulpotha Ruins,Known as Dimbulagala Kosgaha the huge Dimbulagala Rock is scattered with ruins. The site was developed by thye Thero Dimbulagala Hamuduruwo since 1950 until his death in 1995. Legends surround the reasons why the Thero developed this area but most prominent is the one that he discovered a spring here which never dries up even during droughts.,Macchanu - Zone 2,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.85555790,81.14591850,"7.85555790,81.14591850",,,,,"6044,6045","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recwLOcb7FjxuplVr_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recwLOcb7FjxuplVr_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recWLVvIrlXl7k9eJ,,"Kanchana Three Wheel Garage
",,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.5767926,79.8044969,"7.5767926,79.8044969",,,94776003681,,,,,30/9/2025 3:22pm,Sri Lanka,
recwMJP1PVpgK86cp,,CEYPETCO Lanka Fuel Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.7447337,81.1967958,"6.7447337,81.1967958",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwMkiQ3KOAw6s1T,,Algama Kanda Ancient cave Temple,Algama Kanda Ancient cave Temple is located on Algama Mountain in the Kurunegala district. This is just one of many cave temples which are believed to have been built by King Walagamba who spent 14 years hiding in caves from the invading Indian forces. On being reinstated as King he is thought to have built temples in all the caves where he had hid.,Macchanu - Zone 2,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.42017140,80.27939360,"7.42017140,80.27939360",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwMPz3kMteIxAe4,,Pilgrims Restaurant,,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,6.0272785,80.2157433,"6.0272785,80.2157433",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwmrS5gdqPIyHmt,,Ajith Service Center,,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,8.7152057,80.5677994,"8.7152057,80.5677994",,,779842351,,,,,30/9/2025 3:22pm,Sri Lanka,
recWMSJe86jPJuA7G,,vijay mottors,,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.8741315,81.0316174,"6.8741315,81.0316174",,,94 767 919 166,,,,,30/9/2025 3:22pm,Sri Lanka,
recwNBQHqa3n0lgHg,,Lanka IOC Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.1246762,81.1212426,"6.1246762,81.1212426",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recWNdmaLyUOZgW6u,,Perumal Ella,Although the Perumal Ella waterfall bordering the Knuckles reserve above the Victoria Reservoir is a beautiful sight you will need a 4 wheel drive vehicle to get there and then still have to take a short hike along a riverside path.,Kaliya - Zone 3,3,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,7.32410450,80.80897740,"7.32410450,80.80897740",,,,,"5305,5306","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recWNdmaLyUOZgW6u_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recWNdmaLyUOZgW6u_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recwNS3grBPWnNRdb,,Kotte Raja Maha Viharaya,"The Kotte Raja Maha Viharaya which is located in Pita Kotte is officially recognized as an official Sri Lankan Government archaeological site. Although the temple is known to have been built in the 15th century, little is known about from that time until it was discovered in 1813. Today the site hosts an annual homage to the Sacred Tooth Relic which Kotte was known to have held at one time.",Kaliya - Zone 3,2,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,6.88143580,79.90460890,"6.88143580,79.90460890",,,,,"6046,6047","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recwNS3grBPWnNRdb_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recwNS3grBPWnNRdb_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recwNS4lTyHtYwSPe,,Ceylon Sliders Restaurant,,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,5.9681852,80.4238574,"5.9681852,80.4238574",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recWnYfsvlT1mW53F,,Harasgala Gallen Viharaya,"The Harasgala Gallen Viharaya is located at the foot of a massive 800 meter high rock outcrop called Harasgala rock. The temple, which dates back to the 2nd century BC, includes several drip ledge caves which are thought to have been used by ancient monks.",Kaliya - Zone 3,2,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.47713680,81.31024920,"7.47713680,81.31024920",,,,,"5307,5308","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recWnYfsvlT1mW53F_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recWnYfsvlT1mW53F_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recWOK44TOW40nVSz,,"Dhammika Service Centre
",,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.5952061,80.0910809,"6.5952061,80.0910809",,,342242515,,,,,30/9/2025 3:22pm,Sri Lanka,
recWOU8u0a3WIwy94,,Lanka IOC,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,9.225417,80.7946503,"9.225417,80.7946503",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwovmecSpmVzKpl,,"Pasindu Motors
",,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,6.7323062,79.9328959,"6.7323062,79.9328959",,,94728479478,,,,,30/9/2025 3:22pm,Sri Lanka,
recWpa3K7wnEw1rRy,,Lanka Filling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,7.2061848,79.8325521,"7.2061848,79.8325521",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwpy9nMDQj0g3EU,,Puwakmal Ella / Seetha Oya Ella,Puwakmal Ella is a 37 meter high waterfall which can be reached after a 1km hike from the Deraniyagala–Malimbada road and is also known as Seetha Oya Ella. The top of the falls are easy to reach but getting to the bottom will take more difficulty as you would have to struggle over some large boulders.,Kaliya - Zone 3,2,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,6.89496280,80.44476060,"6.89496280,80.44476060",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwRCYhXTcFuquM9,,Perawella Ella Falls,"Located in the Nuwara Eliya District 8kms from Panagama MacDonald Fortress is the 45 meter high, v-shaped Perawella Ella Falls. British colonials in the 19th century would say the falls made a frightening noise as the water cascaded down into a gorge. The British liked to hunt the Sambur Deer in the area but sadly they perhaps hunted too many as today they are a rare sight.",Kaliya - Zone 3,2,Waterfalls,Waterfalls,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Waterfalls_9p71Dn9Vm.png?updatedAt=1728630048678,6.94485110,80.84264440,"6.94485110,80.84264440",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recWRkyy5vXQk6boj,,Sistersaway B&B,Traditional Turkish breakfast and coffee. Tom (co-founder) thinks this is the best breakfast in the South. Such a big portion.,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,5.9840325,80.3527907,"5.9840325,80.3527907",,,,,,,,25/2/2025 9:16am,Sri Lanka,
recWSWhib0PdAMEcu,,Pila,,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,7.3222614,80.0797189,"7.3222614,80.0797189",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwt7Znk1BCtzx1H,,Adisham Bungalow,"Originally built for a British aristocrat in a mix of Tudor and Jacobean style in 1931 today Adisham Bungalow is a monastery which is open to visitors. Whilst home to Sir Thomas Villiers the hall received many prominent personalities but in 1961 the hall was bought by the Roman Catholic Church. The Church converted the hall to a monastery but it remains well preserved with its original, period furnishings and fittings.",Kaliya - Zone 3,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,6.77210630,80.93099133,"6.77210630,80.93099133",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recWTpouBjAHta7VK,,Araththana Rajamaha Viharaya,"Although Arattana Tampita Viharaya is located in the village of Eladetta in Kandy, it is thought to have been built by the villagers of Arattana, hence its name. Built 2’ above the ground on stone stumps, the temple houses an image room which is known for its paintings of Buddha and his 15 disciples which were restored in 1982.",Kaliya - Zone 3,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.17908360,80.76834500,"7.17908360,80.76834500",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recWuGtGQZh631jI0,,IOC FIlling Station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.1001606,80.477004,"6.1001606,80.477004",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recWuQlmghkLM37v3,,"Magul Maha Viharaya, Lahugala",One of the largest tourist attractions in Sri Lanka’s Eastern province is the Magul Maha Viharaya at Lahugala. The temple is located 11kms from Pottuvil Town on the northern rim of Lahugala National Park.,Sharabha - Zone 4,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,6.88219500,81.77132400,"6.88219500,81.77132400",,,,,"5309,5310","https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recWuQlmghkLM37v3_1.jpeg, https://ik.imagekit.io/kkflp95sa/TukTukRental/locations/SriLanka/recWuQlmghkLM37v3_2.jpeg",,10/11/2024 11:38am,Sri Lanka,
recWuTW5n3CxWeBgx,,Ras Vehera (Sesuruwa) Buddha Statue,"Located close to but not as popular as the famous Awkana statue, at a height of 42’ 4”, the Ras Vehera (Sesuruwa) Buddha Statue is colossal. It is thought that this statue may have been built around the turn of the 4th century by King Mahasen as chronicles tell of such a statue being built by him which was not finished due to his death. This would explain the lack of inscription on the base stone which is unusual.",Sharabha - Zone 4,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.99425092,80.41739646,"7.99425092,80.41739646",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwUVH5L0hRt4Mhr,,Imals Restaurant,,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,6.0274744,80.2164311,"6.0274744,80.2164311",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwVUiUE3w3rtV8q,,Suresh motors - Nainamadama,Random mechanics found on the road but has his own shop for repairs and is ready to visit customers to fix on tuktuk issues,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,7.3270528,79.8551817,"7.3270528,79.8551817",,,94 776 021407,,,,,30/9/2025 3:22pm,Sri Lanka,
recWxHkl9Y8IZ8dsi,,Banyan Camp,,,4,Accommodation,Accommodation,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Accommodation_eXD625qUuj.png?updatedAt=1728630048891,6.5386336,80.9630156,"6.5386336,80.9630156",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwXQGYH3F1zMIDk,,NOMAD Cafe Boutique,,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,5.9740596,80.4377662,"5.9740596,80.4377662",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recWYc1gbq8ExDrBt,,Chana's Indian Restaurant,,,4,Restaurants,Restaurants,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Restaurants_j7lxO-27g.png?updatedAt=1728630069302,6.8758598,79.8629681,"6.8758598,79.8629681",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwYE4Rkc9FhgU6y,,Lanka IOC filling station,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,8.7616335,80.4984261,"8.7616335,80.4984261",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recwYwqKLabfBYS8Y,,Galmaduwa Viharaya,The Galmaduwa Viharaya located just outside of Kandy was never completed and so never used. This was due to the fact that whilst under construction by King Keerthi Sri Rajasinghe the king heard of a newly discovered cave which he thought would be a better site for the temple.,Sharabha - Zone 4,3,Cultural,Cultural,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Cultural.png?updatedAt=1728629392027,7.28589690,80.67684310,"7.28589690,80.67684310",,,,,,,,10/11/2024 11:38am,Sri Lanka,
recWzrc700NHygZru,,Lalith Motors ,Customers found this Mechanic.,,5,Mechanics,Mechanics,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Mechanics_R3J_r2hCx.png?updatedAt=1728630066523,8.2604054,80.2034672,"8.2604054,80.2034672",,,94776000501,,,,,30/9/2025 3:22pm,Sri Lanka,
recwzUqH9CK26JnzS,,Lanka Filling Station Welipenna,,,5,FuelStations,Fuel Stations,https://ik.imagekit.io/kkflp95sa/TukTukRental/categories/Fuel%20Stations_A0gnJGSs7.png?updatedAt=1728630061584,6.4712654,80.113867,"6.4712654,80.113867",,,,,,,,10/11/2024 11:38am,Sri Lanka,
